,global,global,global,global,global,global,global,global,global,global,netw_cost,netw_size,netw_cost,netw_size,netw_cost,netw_size,global,global,tec_cost,tec_sizes,tec_cost,tec_sizes,tec_cost,tec_sizes,tec_cost,tec_sizes,tec_cost,tec_sizes,tec_cost,tec_sizes,tec_cost,tec_sizes,tec_cost,tec_sizes,tec_cost,tec_sizes,tec_cost,tec_sizes,global,global,global,global,global,global,global,global,global,global,global,global,global,global,global,global,global,global,global,global,global,global,global,global,global,global,tec_cost,tec_sizes,tec_cost,tec_sizes,tec_cost,tec_sizes,tec_cost,tec_sizes,netw_cost,netw_size,tec_cost,tec_sizes,tec_cost,tec_sizes,netw_cost,netw_size,netw_cost,netw_size,netw_cost,netw_size,tec_cost,tec_sizes
,global,global,global,global,global,global,global,global,global,global,electricityAC_existing,electricityAC_existing,electricityDC,electricityDC,electricityDC_existing,electricityDC_existing,global,global,PowerPlant_Oil_existing,PowerPlant_Oil_existing,Storage_PumpedHydro_Closed_existing,Storage_PumpedHydro_Closed_existing,Offshore_Wind,Offshore_Wind,Storage_PumpedHydro_Open_existing,Storage_PumpedHydro_Open_existing,PV,PV,PowerPlant_Nuclear_existing,PowerPlant_Nuclear_existing,PowerPlant_Gas_noh2_existing,PowerPlant_Gas_noh2_existing,Storage_PumpedHydro_Reservoir_existing,Storage_PumpedHydro_Reservoir_existing,Onshore_Wind,Onshore_Wind,PowerPlant_Coal_existing,PowerPlant_Coal_existing,global,global,electricity,electricity,electricity,electricity,electricity,electricity,gas,gas,gas,gas,hydrogen,hydrogen,hydrogen,hydrogen,final,final,final,final,final,final,final,final,final,final,Electrolyser_PEM,Electrolyser_PEM,PowerPlant_Gas_existing,PowerPlant_Gas_existing,Storage_Hydrogen,Storage_Hydrogen,FuelCell,FuelCell,electricityAC,electricityAC,Storage_Battery_new,Storage_Battery_new,Storage_Battery_Offshore,Storage_Battery_Offshore,hydrogenPipelineOffshore,hydrogenPipelineOffshore,hydrogenPipelineOnshore_re,hydrogenPipelineOnshore_re,hydrogenPipelineOnshore_new,hydrogenPipelineOnshore_new,Electrolyser_PEM_offshore,Electrolyser_PEM_offshore
,Case,Subcase,objective,cy,Path,total_costs,emissions_net,carbon_costs,carbon_tax,variable_h2_demand,total_cost,size,total_cost,size,total_cost,size,netw_cost_existing,netw_cost_new,total_cost,size,total_cost,size,total_cost,size,total_cost,size,total_cost,size,total_cost,size,total_cost,size,total_cost,size,total_cost,size,total_cost,size,tec_cost_existing,tec_cost_new,generic_production,demand,import_cost,export_cost,import,export,import_cost,export_cost,import,export,import_cost,export_cost,import,export,hydrogen_costs_smr,cost_existing_system,cost_new_system,cost_total,emissions_total,emissions_smr,emissions_other,emission_reduction,cost_reduction,abatement_cost,total_cost,size,total_cost,size,total_cost,size,total_cost,size,total_cost,size,total_cost,size,total_cost,size,total_cost,size,total_cost,size,total_cost,size,total_cost,size
29,Hydrogen,all,min costs,1995,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2040\20250624023833_Hydrogen_Baseline_costs_cy1995_co2_tax100-1,39698489893.53133,55685124.0193188,6201492181.697184,100,0,83303562.0875737,182720.8,1650248343.521758,69055.68331902676,50227818.36386615,63280,133531380.4514399,1711131637.709761,13072986.34926147,851,0,662010,15318810294.31163,69055.68331902676,0,89994178,0,0,1378113276.117562,11891,,,0,258578,1016455416.12649,8079.52458158018,262749125.6034496,17042,2460582407.865439,18370986512.67905,940810470.4062396,1595095522.31598,1482553967.15593,0,1482553.96715593,0,12315561140.42418,0,307889028.5106044,0,0,2977349334.451159,0,58609238.8671488,33949246621.50188,22593721077.59417,20082118150.38881,76625085849.48486,137481237.3193188,75466315.50234793,62014921.81697087,-68017905.63947748,-36411517779.93827,535.3225337457463,2014997667.755784,27025.48396373123,806647019.7951659,89482.0,20723134.48514459,103464.1797767108,0.0,0.0,,,,,,,0.0,0.0,40175750.8054129,4685.921168526167,20707543.38258986,5.0,0.0,0.0
32,Hydrogen,all,min costs,2008,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2040\20250624163358_Hydrogen_Baseline_costs_cy2008_co2_tax100-1,31079974128.18762,50910130.04822813,6157745824.430373,100,0,83303562.0875737,182720.8,574123333.3337245,20026.38571457945,50227818.36386615,63280,133531380.4514399,615046061.2275804,16791468.27140909,851,0,662010,4394053345.289231,20026.38571457945,0,89994178,0,0,1298262412.132349,11891,,,0,258578,4917194441.097795,39108.95267230665,325064140.4811257,17042,2416152916.101225,12413257908.40663,1157693552.881248,1590683089.249759,2475456690.954252,0,2475456.690954252,0,11886378461.06661,0,297159461.5266652,0,0,5017595114.450273,0,98771557.37106836,31995751449.47124,23069265273.0039,13028303969.63421,68093320692.10934,132706243.3482281,71128785.10392462,61577458.24430351,-62451751.578429,-36016642335.91922,576.7114801839347,3080812997.191333,41420.29548387472,776034895.2163411,89482.0,21197124.82827122,106187.2836336248,0.0,0.0,,,,,,,0.0,0.0,40922727.89385589,4664.046380072635,0.0,0.0,0.0,0.0
35,Hydrogen,all,min costs,2009,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2040\20250625001959_Hydrogen_Baseline_costs_cy2009_co2_tax100-1,34570956727.36954,65465604.03685005,7187346168.681265,100,0,83303562.0875737,182720.8,577775943.1971426,20983.69075446726,50227818.36386615,63280,133531380.4514399,604721592.5668252,13750468.37900872,851,0,662010,4570453751.087873,20983.69075446726,0,89994178,0,0,1296559420.39158,11891,,,0,258578,4648276252.974627,37038.37258137266,308105130.1454325,17042,2532722188.1796,11160731513.61357,1092661881.263449,1594466467.182379,1696792907.556854,0,1696792.907556854,0,14269177352.41471,0,356729433.8103679,0,0,3014066376.094128,0,59332015.27744346,33914090776.90515,25819569997.28387,11765453106.1804,71499113880.36942,147261717.33685,75388255.6500361,71873461.68681395,-71077213.6555916,-36372851476.56445,511.7371578041874,1942001509.551072,26132.77099370228,914307169.2635789,89482.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,26945649.36968261,6254.156965699951,0.0,0.0,0.0,0.0
3,Hydrogen,local use only,min costs,1995,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2040\20250527040329_Hydrogen_H4_costs_cy1995_co2_tax100-1,39644416595.6222,55722377.5975607,6291060451.855072,100,0,83303562.0875737,182720.8,1648829770.19933,69140.9830318204,50227818.36386615,63280,133531380.4514399,1648829770.19933,12977186.92388972,851,0,662010,15355997133.61691,69140.98303182039,0,89994178,0,0,1385337179.87128,11891,,,0,258578,1048897159.557391,8332.757587194965,260373437.8155239,17042,2464203639.212257,18500373303.66544,940939287.4287572,1595095522.31598,1472386682.89463,0,1472386.68289463,0,12515160326.48068,0,312879008.1620169,0,0,3381128959.136092,0,66557656.67590733,33562635579.28387,22876342480.89408,20149203073.86477,76588181134.04272,137518490.8975607,74607886.379002,62910604.51855868,-68055159.21771936,-36374613064.49613,534.4872247524982,2089320164.452801,28054.50110004677,805515834.6015635,89482.0,6158846.038335775,30791.99558631938,0.0,0.0,,,,,,,,,,,,,,
4,Hydrogen,local use only,min costs,2008,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2040\20250527061420_Hydrogen_H4_costs_cy2008_co2_tax100-1,31031736453.94878,50725331.99716777,6185640602.613088,100,0,83303562.0875737,182720.8,587980096.2389628,20528.75722241133,50227818.36386615,63280,133531380.4514399,587980096.2389628,16729635.19780696,851,0,662010,4483421251.55858,20528.75722241132,0,89994178,0,0,1299081530.798319,11891,,,0,258578,4910508893.052337,38803.12763635731,323408943.6235718,17042,2413232882.999757,12537225917.58644,1157820454.603633,1590683089.249759,2456137640.293112,0,2456137.640293112,0,11953715347.39398,0,298842883.6848495,0,0,5235727413.625946,0,103065500.2682273,31786894066.95342,23142257853.75138,13125206013.8254,68054357934.5302,132521445.2971678,70665039.27103145,61856406.02613632,-62266953.52736865,-35977679578.34009,577.7973269416711,3129263545.368461,42018.41779422457,774012773.38006,89482.0,14032227.60706184,70156.04674209922,0.0,0.0,,,,,,,,,,,,,,
5,Hydrogen,local use only,min costs,2009,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2040\20250527083233_Hydrogen_H4_costs_cy2009_co2_tax100-1,34530406342.34489,64634553.8610393,7083898732.428751,100,0,83303562.0875737,182720.8,583356961.8037378,21260.97482125534,50227818.36386615,63280,133531380.4514399,583356961.8037378,13601233.02772952,851,0,662010,4623790097.279939,21260.97482125534,0,89994178,0,0,1300284540.143482,11891,,,0,258578,4709771471.50945,37357.79398766302,305587528.0343126,17042,2530433314.366567,11373074160.46116,1093191094.4337,1594466467.182379,1688477711.599956,0,1688477.711599956,0,14056015747.283,0,351400393.6820751,0,0,2918381666.049191,0,57448457.99309431,34005707003.21589,25492356886.12971,11956431122.26489,71454495011.6105,146430667.1610393,75591679.83674581,70838987.32429348,-70246163.47978085,-36328232607.80554,517.1561129680492,2022321242.650302,27154.86812019544,910960013.161042,89482.0,17191349.02146751,85950.50759459229,0.0,0.0,,,,,,,,,,,,,,
28,Hydrogen,no hydrogen offshore,min costs,1995,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2040\20250623201857_Hydrogen_H2_costs_cy1995_co2_tax100-1,39698489893.53141,55685124.01931889,6201492181.697185,100,0,83303562.0875737,182720.8,1650248343.521758,69055.68331902675,50227818.36386615,63280,133531380.4514399,1711131637.709761,13072986.34926147,851,0,662010,15318810294.31163,69055.68331902675,0,89994178,0,0,1378113276.117562,11891,,,0,258578,1016455416.126491,8079.524581580182,262749125.6034496,17042,2460582407.865439,18370986512.67904,940794163.3626655,1595095522.31598,1482553967.15593,0,1482553.96715593,0,12315561140.42418,0,307889028.5106044,0,0,2977349334.451123,0,58609238.86714809,33949246621.50191,22593721077.59417,20082118150.3888,76625085849.4849,137481237.3193189,75466315.502348,62014921.81697088,-68017905.63947757,-36411517779.9383,535.3225337457463,2014997667.755783,27025.48396373122,806647019.795166,89482.0,20723134.48514459,103464.1797767107,0.0,0.0,,,,,,,0.0,0.0,40175750.8054129,4685.921168526167,20707543.38258986,5.0,0.0,0.0
31,Hydrogen,no hydrogen offshore,min costs,2008,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2040\20250624121242_Hydrogen_H2_costs_cy2008_co2_tax100-1,31079974128.18761,50910130.04822813,6157745824.430373,100,0,83303562.0875737,182720.8,574123333.3337245,20026.38571457945,50227818.36386615,63280,133531380.4514399,615046061.2275804,16791468.27140909,851,0,662010,4394053345.289231,20026.38571457945,0,89994178,0,0,1298262412.132349,11891,,,0,258578,4917194441.097795,39108.95267230665,325064140.4811257,17042,2416152916.101225,12413257908.40663,1157693552.881248,1590683089.249759,2475456690.954252,0,2475456.690954252,0,11886378461.06661,0,297159461.5266652,0,0,5017595114.450273,0,98771557.37106836,31995751449.47124,23069265273.0039,13028303969.63421,68093320692.10934,132706243.3482281,71128785.10392462,61577458.24430351,-62451751.578429,-36016642335.91922,576.7114801839347,3080812997.191333,41420.29548387472,776034895.2163411,89482.0,21197124.82827122,106187.2836336248,0.0,0.0,,,,,,,0.0,0.0,40922727.89385589,4664.046380072635,0.0,0.0,0.0,0.0
34,Hydrogen,no hydrogen offshore,min costs,2009,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2040\20250624225610_Hydrogen_H2_costs_cy2009_co2_tax100-1,34570956727.36957,65465604.03685005,7187346168.681265,100,0,83303562.0875737,182720.8,577775943.1971426,20983.69075446726,50227818.36386615,63280,133531380.4514399,604721592.5668252,13750468.37900872,851,0,662010,4570453751.087873,20983.69075446726,0,89994178,0,0,1296559420.39158,11891,,,0,258578,4648276252.974627,37038.37258137266,308105130.1454325,17042,2532722188.1796,11160731513.61357,1092661881.263449,1594466467.182379,1696792907.556854,0,1696792.907556854,0,14269177352.41471,0,356729433.8103679,0,0,3014066376.094128,0,59332015.27744346,33914090776.90515,25819569997.28387,11765453106.1804,71499113880.36942,147261717.33685,75388255.6500361,71873461.68681395,-71077213.6555916,-36372851476.56445,511.7371578041874,1942001509.551072,26132.77099370228,914307169.2635789,89482.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,26945649.36968261,6254.156965699951,0.0,0.0,0.0,0.0
36,Hydrogen,no hydrogen onshore,min costs,1995,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2040\20250626151610_Hydrogen_H3_costs_cy1995_co2_tax100-1,40476558624.71574,62633939.84526543,6561275981.736441,100,0,83303562.0875737,182720.8,1524898425.194318,63611.14581169865,50227818.36386615,63280,133531380.4514399,2025313743.320441,13478638.80668696,851,0,662010,14072199679.04543,63746.75249290912,0,89994178,0,0,1331518347.237026,11891,,,0,258578,902371325.6981779,7139.12402270696,281009526.0297187,17042,2474225272.21847,16087486261.919,934647410.9027791,1595095522.31598,1574262404.217854,0,1574262.404217854,0,13021612234.39511,0,325540305.8598779,0,0,1401148653.542837,0,27581666.40832357,35458427745.89914,23764907273.01932,18112800005.23944,77336135024.1579,144430053.1452654,78817293.32790105,65612759.81736438,-74966721.4654241,-37122566954.61131,495.1872839016128,,,848218760.1450384,89482.0,15731004.75894774,78841.99061614735,0.0,0.0,,,,,,,432163646.8787477,8230.554609049674,47548570.76879776,4098.897846696676,20703100.47857708,3.0,1097184252.416445,12565.73222755675
37,Hydrogen,no hydrogen onshore,min costs,2008,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2040\20250628195352_Hydrogen_H3_costs_cy2008_co2_tax100-1,32074062436.81453,70176875.33904089,7017687533.903963,100,0,83303562.0875737,182720.8,540469422.7007011,18849.23130267292,50227818.36386615,63280,133531380.4514399,540469422.7007011,19595560.57908824,851,0,662010,4048526321.533002,18849.23130267292,0,89994178,0,0,967151590.9871464,11891,,,0,258578,1527267864.663774,12160.73610142046,367997213.0091292,17042,2219946925.41039,5575794186.196776,1109654458.125761,1590683089.249759,3078396285.028555,0,3078396.285028555,0,13508236703.12278,0,337705917.5780695,0,0,0.0,0,0.0,36800000000.0,25957798827.91713,6116263608.897477,68874062436.8146,151972988.6390409,81796113.3,70176875.33904089,-81718496.86924176,-36797384080.62448,450.2944306599276,,,865202560.8350266,89482.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,Hydrogen,no hydrogen onshore,min costs,2009,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2040\20250628231153_Hydrogen_H3_costs_cy2009_co2_tax100-1,35101758151.5945,75986227.42426892,7598622742.426691,100,0,83303562.0875737,182720.8,538535572.3751563,19408.25771002649,50227818.36386615,63280,133531380.4514399,538535572.3751563,15814709.83696717,851,0,662010,4156637188.651294,19408.25771002649,0,89994178,0,0,1119230678.762054,11891,,,0,258578,3234411166.162343,25861.37870763314,337144623.5146651,17042,2434369535.356224,7391048354.813637,1059964677.351703,1594466467.182379,1983331702.118327,0,1983331.702118327,0,15022318864.0521,0,375557971.6013025,0,0,0.0,0,0.0,36800000000.0,27172174224.40479,7929583927.188793,71901758151.59358,157782340.7242689,81796113.3,75986227.42426892,-81597837.04301047,-36775495747.78862,450.692041603995,,,962179523.2425374,89482.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Hydrogen,no storage,min costs,1995,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2040\20250623175002_Hydrogen_H1_costs_cy1995_co2_tax100-1,39677252255.63216,56194549.28481194,6323313109.683203,100,0,83303562.0875737,182720.8,1650252900.119989,69029.85182464778,50227818.36386615,63280,133531380.4514399,1670929844.049519,13076297.82627771,851,0,662010,15312592890.57869,69029.85182464778,0,89994178,0,0,1377667717.649203,11891,,,0,258578,1016173828.109645,8077.34565120526,262775210.177738,17042,2460192647.06978,18341226817.8877,940685273.882509,1595095522.31598,1482765502.604996,0,1482765.502604996,0,12576033287.68744,0,314400832.1921861,0,0,3310740333.801735,0,65172053.81499479,33630031302.43865,22975835927.49686,20012156661.93722,76618023891.87274,137990662.5848119,74757531.48798056,63233131.09683137,-68527330.9049706,-36404455822.32615,531.2399489482525,2012460099.199369,26986.94246729965,806673421.4165608,89482.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,20676943.92952989,3075.344737128103,0.0,0.0,0.0,0.0
30,Hydrogen,no storage,min costs,2008,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2040\20250624100340_Hydrogen_H1_costs_cy2008_co2_tax100-1,31068806376.37468,51362195.72836471,6263831587.405018,100,0,83303562.0875737,182720.8,575931153.1252471,20096.19820449903,50227818.36386615,63280,133531380.4514399,589662001.5187002,16784027.21908138,851,0,662010,4409357287.656709,20096.19820449903,0,89994178,0,0,1297866907.553132,11891,,,0,258578,4899465312.482626,38968.15468135047,324963402.7658253,17042,2415593000.472846,12382639864.13224,1157514571.169857,1590683089.249759,2473617373.908753,0,2473617.373908754,0,12113883977.75253,0,302847099.4438134,0,0,5303952809.266932,0,104408519.8674593,31721569593.64678,23400457319.99059,12972301865.65094,68094328779.28831,133158309.0283647,70519993.1543144,62638315.87405032,-62903817.25856559,-36017650423.09819,572.5829073774648,3073817263.992904,41324.04169021195,775978662.9348075,89482.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,13730848.3934531,3408.939726387619,0.0,0.0,0.0,0.0
33,Hydrogen,no storage,min costs,2009,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2040\20250624201131_Hydrogen_H1_costs_cy2009_co2_tax100-1,34570956727.36962,65465604.03685024,7187346168.681311,100,0,83303562.0875737,182720.8,577775943.1971426,20983.69075446726,50227818.36386615,63280,133531380.4514399,604721592.5668252,13750468.37900872,851,0,662010,4570453751.087873,20983.69075446726,0,89994178,0,0,1296559420.39158,11891,,,0,258578,4648276252.974645,37038.37258137266,308105130.1454325,17042,2532722188.179595,11160731513.61359,1092661881.263449,1594466467.182379,1696792907.556854,0,1696792.907556854,0,14269177352.41471,0,356729433.8103679,0,0,3014066376.094128,0,59332015.27744346,33914090776.90515,25819569997.28391,11765453106.18042,71499113880.36948,147261717.3368502,75388255.6500361,71873461.68681413,-71077213.65559179,-36372851476.56451,511.7371578041874,1942001509.551072,26132.77099370228,914307169.2635745,89482.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,26945649.36968261,6254.156965699951,0.0,0.0,0.0,0.0
18,Storage,all,min costs,1995,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2040\20250604060823_Battery_all_costs_cy1995_co2_tax100-1,40213568069.54655,69463331.67984135,6946333167.983383,100,0,83303562.0875737,182720.8,1429888810.890501,59382.82457406828,50227818.36386615,63280,133531380.4514399,1429888810.890501,14807150.8623835,851,0,662010,13014073172.06813,59382.82457406828,0,89994178,0,0,1203231220.352237,11891,882705132.240761,89482.0,0,258578,829516507.6338528,6609.594344798312,298069048.6812306,17042,2398812552.136612,13843589679.70198,924835518.1080755,1595095522.31598,1679911584.695645,0,1679911.584695645,0,13781500893.68869,0,344537522.3422173,0,0,0.0,0,0.0,36800000000.0,24940089578.95577,15273478490.59248,77013568069.54825,151259444.9798414,81796113.3,69463331.67984135,-81796113.30000003,-36800000000.00166,449.8991290698618,,,,,,,,,,,0.0,0.0,-1.247443556457189e-10,0.0,,,,,,,,
21,Storage,all,min costs,2008,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2040\20250604084422_Battery_all_costs_cy2008_co2_tax100-1,32076678356.19013,70254491.76979919,7025449176.978959,100,0,83303562.0875737,182720.8,534908731.5406406,18653.26215092163,50227818.36386615,63280,133531380.4514399,534908731.5406406,19625539.30603988,851,0,662010,4012691747.846953,18653.26215092163,0,89994178,0,0,968962213.0008999,11891,865987336.9966519,89482.0,0,258578,1530936615.92242,12214.97639714143,368528708.0758591,17042,2223103797.379451,5543628363.769374,1109108833.265998,1590683089.249759,3095567647.732916,0,3095567.647732916,0,13520489258.33961,0,338012231.4584903,0,0,0.0,0,0.0,36800000000.0,25998141260.88237,6078537095.310015,68876678356.19238,152050605.0697992,81796113.3,70254491.76979919,-81796113.30000006,-36800000000.00226,449.8991290698618,,,,,,,,,,,0.0,0.0,2.121370730011178e-10,0.0,,,,,,,,
23,Storage,all,min costs,2009,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2040\20250604105010_Battery_all_costs_cy2009_co2_tax100-1,35126262403.80495,76184503.68125844,7618450368.124915,100,0,83303562.0875737,182720.8,537730664.4496115,19259.68938202109,50227818.36386615,63280,133531380.4514399,537730664.4496115,15819408.77421414,851,0,662010,4139778086.094218,19259.68938202109,0,89994178,0,0,1121379610.979922,11891,964583056.1441185,89482.0,0,258578,3208488701.563259,25563.89094142772,338720714.0184915,17042,2440502789.916746,7348266787.657476,1059610717.597449,1594466467.182379,1987935664.663719,0,1987935.664663719,0,15059844748.54205,0,376496118.7135513,0,0,0.0,0,0.0,36800000000.0,27240264951.69887,7885997452.107088,71926262403.80595,157980616.9812585,81796113.3,76184503.68125845,-81796113.30000001,-36800000000.00099,449.8991290698618,,,,,,,,,,,0.0,0.0,-1.472365554317581e-11,0.0,,,,,,,,
14,Storage,offshore only,min costs,1995,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2040\20250603233247_Battery_off_costs_cy1995_co2_tax100-1,40213568069.5466,69463331.67984135,6946333167.98339,100,0,83303562.0875737,182720.8,1429888810.890501,59382.82457406828,50227818.36386615,63280,133531380.4514399,1429888810.890501,14807150.8623835,851,0,662010,13014073172.06812,59382.82457406828,0,89994178,0,0,1203231220.352236,11891,882705132.240761,89482.0,0,258578,829516507.6338531,6609.594344798314,298069048.6812307,17042,2398812552.136611,13843589679.70197,924837626.7291778,1595095522.31598,1679911584.695646,0,1679911.584695646,0,13781500893.6887,0,344537522.3422174,0,0,0.0,0,0.0,36800000000.0,24940089578.95578,15273478490.59248,77013568069.54825,151259444.9798414,81796113.3,69463331.67984135,-81796113.30000003,-36800000000.00166,449.8991290698618,,,,,,,,,,,,,-3.069959278047809e-10,0.0,,,,,,,,
16,Storage,offshore only,min costs,2008,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2040\20250604020832_Battery_off_costs_cy2008_co2_tax100-1,32076678356.19013,70254491.76979916,7025449176.978962,100,0,83303562.0875737,182720.8,534908731.5406406,18653.26215092163,50227818.36386615,63280,133531380.4514399,534908731.5406406,19625539.30603988,851,0,662010,4012691747.846953,18653.26215092163,0,89994178,0,0,968962213.0008999,11891,865987336.9966519,89482.0,0,258578,1530936615.922421,12214.97639714144,368528708.0758591,17042,2223103797.379451,5543628363.769375,1109073897.883669,1590683089.249759,3095567647.732916,0,3095567.647732916,0,13520489258.33961,0,338012231.4584903,0,0,0.0,0,0.0,36800000000.0,25998141260.88238,6078537095.310016,68876678356.1924,152050605.0697992,81796113.3,70254491.76979916,-81796113.30000003,-36800000000.00227,449.8991290698618,,,,,,,,,,,,,-1.023757487103614e-16,0.0,,,,,,,,
17,Storage,offshore only,min costs,2009,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2040\20250604040513_Battery_off_costs_cy2009_co2_tax100-1,35126262403.80495,76184503.68125844,7618450368.124916,100,0,83303562.0875737,182720.8,537730664.4496114,19259.68938202108,50227818.36386615,63280,133531380.4514399,537730664.4496114,15819408.77421414,851,0,662010,4139778086.094218,19259.68938202108,0,89994178,0,0,1121379610.979922,11891,964583056.1441185,89482.0,0,258578,3208488701.563262,25563.89094142774,338720714.0184915,17042,2440502789.916747,7348266787.65748,1059595743.30284,1594466467.182379,1987935664.663719,0,1987935.664663719,0,15059844748.54205,0,376496118.7135513,0,0,0.0,0,0.0,36800000000.0,27240264951.69887,7885997452.107092,71926262403.80595,157980616.9812585,81796113.3,76184503.68125845,-81796113.30000001,-36800000000.00099,449.8991290698618,,,,,,,,,,,,,-2.061771263591551e-10,0.0,,,,,,,,
10,Storage,onshore only,min costs,1995,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2040\20250603165259_Battery_on_costs_cy1995_co2_tax100-1,40213568069.5466,69463331.67984135,6946333167.983396,100,0,83303562.0875737,182720.8,1429888810.890501,59382.82457406828,50227818.36386615,63280,133531380.4514399,1429888810.890501,14807150.8623835,851,0,662010,13014073172.06813,59382.82457406828,0,89994178,0,0,1203231220.352236,11891,882705132.240761,89482.0,0,258578,829516507.6338528,6609.594344798312,298069048.6812306,17042,2398812552.136611,13843589679.70198,924710688.9225597,1595095522.31598,1679911584.695646,0,1679911.584695646,0,13781500893.6887,0,344537522.3422174,0,0,0.0,0,0.0,36800000000.0,24940089578.95579,15273478490.59248,77013568069.54826,151259444.9798414,81796113.3,69463331.67984135,-81796113.30000003,-36800000000.00167,449.8991290698618,,,,,,,,,,,0.0,0.0,,,,,,,,,,
11,Storage,onshore only,min costs,2008,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2040\20250603185454_Battery_on_costs_cy2008_co2_tax100-1,32076678356.19012,70254491.76979919,7025449176.978949,100,0,83303562.0875737,182720.8,534908731.5406406,18653.26215092163,50227818.36386615,63280,133531380.4514399,534908731.5406406,19625539.30603988,851,0,662010,4012691747.846953,18653.26215092163,0,89994178,0,0,968962213.0009006,11891,865987336.9966519,89482.0,0,258578,1530936615.922421,12214.97639714144,368528708.0758591,17042,2223103797.379452,5543628363.769375,1109033996.409762,1590683089.249759,3095567647.732916,0,3095567.647732916,0,13520489258.33961,0,338012231.4584902,0,0,0.0,0,0.0,36800000000.0,25998141260.88236,6078537095.310016,68876678356.19238,152050605.0697992,81796113.3,70254491.76979919,-81796113.30000006,-36800000000.00226,449.8991290698618,,,,,,,,,,,0.0,0.0,,,,,,,,,,
12,Storage,onshore only,min costs,2009,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2040\20250603202718_Battery_on_costs_cy2009_co2_tax100-1,35126262403.80495,76184503.68125844,7618450368.124915,100,0,83303562.0875737,182720.8,537730664.4496115,19259.68938202109,50227818.36386615,63280,133531380.4514399,537730664.4496115,15819408.77421414,851,0,662010,4139778086.094218,19259.68938202109,0,89994178,0,0,1121379610.979922,11891,964583056.1441185,89482.0,0,258578,3208488701.563259,25563.89094142772,338720714.0184915,17042,2440502789.916746,7348266787.657476,1059610717.597449,1594466467.182379,1987935664.663719,0,1987935.664663719,0,15059844748.54205,0,376496118.7135513,0,0,0.0,0,0.0,36800000000.0,27240264951.69887,7885997452.107088,71926262403.80595,157980616.9812585,81796113.3,76184503.68125845,-81796113.30000001,-36800000000.00099,449.8991290698618,,,,,,,,,,,0.0,0.0,-1.472365554317581e-11,0.0,,,,,,,,
